id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate,carbon_intensity_gco2_per_kwh,temperature_c_delft,temperature_source
68897061877,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10315168,2578792,0.170815,1106890,0.429228,2025-04-17 06:00:00+00:00,2025-04-17 06:15:00+00:00,2026-03-18 07:22:12+00:00,429.228,8.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68897061878,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10448740,2612185,0.173026,1099346,0.420853,2025-04-17 06:15:00+00:00,2025-04-17 06:30:00+00:00,2026-03-18 07:22:12+00:00,420.85299999999995,8.675,Open-Meteo historical hourly archive interpolated to 15 minutes
68898994458,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10732856,2683214,0.177731,1093858,0.407667,2025-04-17 06:30:00+00:00,2025-04-17 06:45:00+00:00,2026-03-18 07:22:12+00:00,407.66700000000003,8.950000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68898994459,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10862560,2715640,0.179879,1077071,0.396618,2025-04-17 06:45:00+00:00,2025-04-17 07:00:00+00:00,2026-03-18 07:22:12+00:00,396.61800000000005,9.225,Open-Meteo historical hourly archive interpolated to 15 minutes
68898994460,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11082040,2770510,0.183513,1063077,0.383712,2025-04-17 07:00:00+00:00,2025-04-17 07:15:00+00:00,2026-03-18 07:22:12+00:00,383.712,9.5,Open-Meteo historical hourly archive interpolated to 15 minutes
68898994461,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11233432,2808358,0.18602,1058816,0.377023,2025-04-17 07:15:00+00:00,2025-04-17 07:30:00+00:00,2026-03-18 07:22:12+00:00,377.023,9.775,Open-Meteo historical hourly archive interpolated to 15 minutes
68899088752,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11436612,2859153,0.189384,1062820,0.371725,2025-04-17 07:30:00+00:00,2025-04-17 07:45:00+00:00,2026-03-18 07:22:12+00:00,371.725,10.05,Open-Meteo historical hourly archive interpolated to 15 minutes
68899334279,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11506824,2876706,0.190547,1053362,0.36617,2025-04-17 07:45:00+00:00,2025-04-17 08:00:00+00:00,2026-03-18 07:22:12+00:00,366.17,10.325,Open-Meteo historical hourly archive interpolated to 15 minutes
68899334280,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11705628,2926407,0.193839,1042463,0.356226,2025-04-17 08:00:00+00:00,2025-04-17 08:15:00+00:00,2026-03-18 07:22:12+00:00,356.226,10.6,Open-Meteo historical hourly archive interpolated to 15 minutes
68899334281,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12058004,3014501,0.199674,1047179,0.347381,2025-04-17 08:15:00+00:00,2025-04-17 08:30:00+00:00,2026-03-18 07:22:12+00:00,347.381,11.075,Open-Meteo historical hourly archive interpolated to 15 minutes
68899658567,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12489764,3122441,0.206824,1048553,0.335812,2025-04-17 08:30:00+00:00,2025-04-17 08:45:00+00:00,2026-03-18 07:22:12+00:00,335.812,11.55,Open-Meteo historical hourly archive interpolated to 15 minutes
68899658568,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12767996,3191999,0.211431,1048466,0.328467,2025-04-17 08:45:00+00:00,2025-04-17 09:00:00+00:00,2026-03-18 07:22:12+00:00,328.467,12.025,Open-Meteo historical hourly archive interpolated to 15 minutes
68899658569,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12631496,3157874,0.20917,1021276,0.323406,2025-04-17 09:00:00+00:00,2025-04-17 09:15:00+00:00,2026-03-18 07:22:12+00:00,323.406,12.5,Open-Meteo historical hourly archive interpolated to 15 minutes
68899658570,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12768104,3192026,0.211432,1015473,0.318128,2025-04-17 09:15:00+00:00,2025-04-17 09:30:00+00:00,2026-03-18 07:22:12+00:00,318.12800000000004,12.45,Open-Meteo historical hourly archive interpolated to 15 minutes
68899984569,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12863092,3215773,0.213005,998332,0.310449,2025-04-17 09:30:00+00:00,2025-04-17 09:45:00+00:00,2026-03-18 07:22:12+00:00,310.44899999999996,12.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68899984570,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13222844,3305711,0.218962,1002030,0.303121,2025-04-17 09:45:00+00:00,2025-04-17 10:00:00+00:00,2026-03-18 07:22:12+00:00,303.121,12.35,Open-Meteo historical hourly archive interpolated to 15 minutes
68899984571,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13139132,3284783,0.217576,968853,0.294952,2025-04-17 10:00:00+00:00,2025-04-17 10:15:00+00:00,2026-03-18 07:22:12+00:00,294.952,12.3,Open-Meteo historical hourly archive interpolated to 15 minutes
68899984572,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13426356,3356589,0.222332,986819,0.293995,2025-04-17 10:15:00+00:00,2025-04-17 10:30:00+00:00,2026-03-18 07:22:12+00:00,293.995,12.225,Open-Meteo historical hourly archive interpolated to 15 minutes
68900312281,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13648024,3412006,0.226002,975644,0.285944,2025-04-17 10:30:00+00:00,2025-04-17 10:45:00+00:00,2026-03-18 07:22:12+00:00,285.94399999999996,12.15,Open-Meteo historical hourly archive interpolated to 15 minutes
68900312282,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13721324,3430331,0.227216,947425,0.276191,2025-04-17 10:45:00+00:00,2025-04-17 11:00:00+00:00,2026-03-18 07:22:12+00:00,276.19100000000003,12.075,Open-Meteo historical hourly archive interpolated to 15 minutes
68900312283,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13848888,3462222,0.229328,917008,0.264861,2025-04-17 11:00:00+00:00,2025-04-17 11:15:00+00:00,2026-03-18 07:22:12+00:00,264.861,12.0,Open-Meteo historical hourly archive interpolated to 15 minutes
68900312284,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13968812,3492203,0.231314,914836,0.261965,2025-04-17 11:15:00+00:00,2025-04-17 11:30:00+00:00,2026-03-18 07:22:12+00:00,261.96500000000003,12.05,Open-Meteo historical hourly archive interpolated to 15 minutes
68900641701,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14016956,3504239,0.232111,891931,0.254529,2025-04-17 11:30:00+00:00,2025-04-17 11:45:00+00:00,2026-03-18 07:22:12+00:00,254.529,12.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68900641702,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14232464,3558116,0.23568,884727,0.24865,2025-04-17 11:45:00+00:00,2025-04-17 12:00:00+00:00,2026-03-18 07:22:12+00:00,248.65,12.15,Open-Meteo historical hourly archive interpolated to 15 minutes
68900641703,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14538100,3634525,0.240741,907012,0.249554,2025-04-17 12:00:00+00:00,2025-04-17 12:15:00+00:00,2026-03-18 07:22:12+00:00,249.554,12.2,Open-Meteo historical hourly archive interpolated to 15 minutes
68900641704,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14739756,3684939,0.24408,940474,0.255221,2025-04-17 12:15:00+00:00,2025-04-17 12:30:00+00:00,2026-03-18 07:22:12+00:00,255.22099999999998,12.475,Open-Meteo historical hourly archive interpolated to 15 minutes
68900975195,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14614124,3653531,0.241999,959045,0.262498,2025-04-17 12:30:00+00:00,2025-04-17 12:45:00+00:00,2026-03-18 07:22:12+00:00,262.498,12.75,Open-Meteo historical hourly archive interpolated to 15 minutes
68900975196,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14384752,3596188,0.238201,968903,0.269425,2025-04-17 12:45:00+00:00,2025-04-17 13:00:00+00:00,2026-03-18 07:22:12+00:00,269.425,13.025,Open-Meteo historical hourly archive interpolated to 15 minutes
68900975197,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14100436,3525109,0.233493,978468,0.277571,2025-04-17 13:00:00+00:00,2025-04-17 13:15:00+00:00,2026-03-18 07:22:12+00:00,277.571,13.3,Open-Meteo historical hourly archive interpolated to 15 minutes
68900975198,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14119084,3529771,0.233801,1000005,0.283306,2025-04-17 13:15:00+00:00,2025-04-17 13:30:00+00:00,2026-03-18 07:22:12+00:00,283.306,13.075000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68901312351,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13723588,3430897,0.227252,1002691,0.292253,2025-04-17 13:30:00+00:00,2025-04-17 13:45:00+00:00,2026-03-18 07:22:12+00:00,292.253,12.85,Open-Meteo historical hourly archive interpolated to 15 minutes
68901312352,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13330164,3332541,0.220737,1001071,0.300393,2025-04-17 13:45:00+00:00,2025-04-17 14:00:00+00:00,2026-03-18 07:22:12+00:00,300.39300000000003,12.625,Open-Meteo historical hourly archive interpolated to 15 minutes
68901312353,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12792120,3198030,0.211827,990491,0.309719,2025-04-17 14:00:00+00:00,2025-04-17 14:15:00+00:00,2026-03-18 07:22:12+00:00,309.719,12.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68901312354,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12549860,3137465,0.207815,985744,0.314185,2025-04-17 14:15:00+00:00,2025-04-17 14:30:00+00:00,2026-03-18 07:22:12+00:00,314.185,12.325,Open-Meteo historical hourly archive interpolated to 15 minutes
68901651218,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12419988,3104997,0.205665,980947,0.315925,2025-04-17 14:30:00+00:00,2025-04-17 14:45:00+00:00,2026-03-18 07:22:12+00:00,315.925,12.25,Open-Meteo historical hourly archive interpolated to 15 minutes
68901651219,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12269584,3067396,0.203174,972721,0.317116,2025-04-17 14:45:00+00:00,2025-04-17 15:00:00+00:00,2026-03-18 07:22:12+00:00,317.116,12.174999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68901651220,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12365180,3091295,0.204757,990211,0.320322,2025-04-17 15:00:00+00:00,2025-04-17 15:15:00+00:00,2026-03-18 07:22:12+00:00,320.322,12.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68901651221,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12418468,3104617,0.205639,1014131,0.326653,2025-04-17 15:15:00+00:00,2025-04-17 15:30:00+00:00,2026-03-18 07:22:12+00:00,326.653,12.025,Open-Meteo historical hourly archive interpolated to 15 minutes
68901991795,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12407104,3101776,0.205451,1041156,0.335664,2025-04-17 15:30:00+00:00,2025-04-17 15:45:00+00:00,2026-03-18 07:22:12+00:00,335.66400000000004,11.950000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68901991796,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12261476,3065369,0.203039,1058240,0.345224,2025-04-17 15:45:00+00:00,2025-04-17 16:00:00+00:00,2026-03-18 07:22:12+00:00,345.224,11.875,Open-Meteo historical hourly archive interpolated to 15 minutes
68901991797,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12036204,3009051,0.199309,1079415,0.358723,2025-04-17 16:00:00+00:00,2025-04-17 16:15:00+00:00,2026-03-18 07:22:12+00:00,358.723,11.8,Open-Meteo historical hourly archive interpolated to 15 minutes
68901991798,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11720836,2930209,0.194086,1082358,0.369379,2025-04-17 16:15:00+00:00,2025-04-17 16:30:00+00:00,2026-03-18 07:22:12+00:00,369.379,11.625,Open-Meteo historical hourly archive interpolated to 15 minutes
68902334618,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11556656,2889164,0.191368,1114820,0.385862,2025-04-17 16:30:00+00:00,2025-04-17 16:45:00+00:00,2026-03-18 07:22:12+00:00,385.86199999999997,11.45,Open-Meteo historical hourly archive interpolated to 15 minutes
68902334619,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11563652,2890913,0.191483,1144541,0.39591,2025-04-17 16:45:00+00:00,2025-04-17 17:00:00+00:00,2026-03-18 07:22:12+00:00,395.90999999999997,11.275,Open-Meteo historical hourly archive interpolated to 15 minutes
68902334620,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11439592,2859898,0.189429,1159413,0.405404,2025-04-17 17:00:00+00:00,2025-04-17 17:15:00+00:00,2026-03-18 07:22:12+00:00,405.404,11.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68902334621,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11302724,2825681,0.187162,1167681,0.413239,2025-04-17 17:15:00+00:00,2025-04-17 17:30:00+00:00,2026-03-18 07:22:12+00:00,413.23900000000003,10.9,Open-Meteo historical hourly archive interpolated to 15 minutes
68902678184,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11035972,2758993,0.182745,1163287,0.421635,2025-04-17 17:30:00+00:00,2025-04-17 17:45:00+00:00,2026-03-18 07:22:12+00:00,421.635,10.7,Open-Meteo historical hourly archive interpolated to 15 minutes
68902678185,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10857264,2714316,0.179786,1164860,0.429154,2025-04-17 17:45:00+00:00,2025-04-17 18:00:00+00:00,2026-03-18 07:22:12+00:00,429.154,10.5,Open-Meteo historical hourly archive interpolated to 15 minutes
68902678186,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10866468,2716617,0.179938,1182234,0.435186,2025-04-17 18:00:00+00:00,2025-04-17 18:15:00+00:00,2026-03-18 07:22:12+00:00,435.18600000000004,10.3,Open-Meteo historical hourly archive interpolated to 15 minutes
68902678187,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10744240,2686060,0.177914,1177861,0.438509,2025-04-17 18:15:00+00:00,2025-04-17 18:30:00+00:00,2026-03-18 07:22:12+00:00,438.50899999999996,10.05,Open-Meteo historical hourly archive interpolated to 15 minutes
68903023890,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10790428,2697607,0.178679,1188607,0.440615,2025-04-17 18:30:00+00:00,2025-04-17 18:45:00+00:00,2026-03-18 07:22:12+00:00,440.61499999999995,9.8,Open-Meteo historical hourly archive interpolated to 15 minutes
68903023891,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10685504,2671376,0.176941,1183405,0.442995,2025-04-17 18:45:00+00:00,2025-04-17 19:00:00+00:00,2026-03-18 07:22:12+00:00,442.995,9.55,Open-Meteo historical hourly archive interpolated to 15 minutes
68903023892,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10419312,2604828,0.172533,1164225,0.446949,2025-04-17 19:00:00+00:00,2025-04-17 19:15:00+00:00,2026-03-18 07:22:12+00:00,446.949,9.3,Open-Meteo historical hourly archive interpolated to 15 minutes
68903023893,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10428496,2607124,0.172685,1170186,0.448842,2025-04-17 19:15:00+00:00,2025-04-17 19:30:00+00:00,2026-03-18 07:22:12+00:00,448.84200000000004,9.175,Open-Meteo historical hourly archive interpolated to 15 minutes
68903371307,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10246456,2561614,0.169671,1153533,0.450315,2025-04-17 19:30:00+00:00,2025-04-17 19:45:00+00:00,2026-03-18 07:22:12+00:00,450.315,9.05,Open-Meteo historical hourly archive interpolated to 15 minutes
68903371308,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10178688,2544672,0.168548,1146958,0.450729,2025-04-17 19:45:00+00:00,2025-04-17 20:00:00+00:00,2026-03-18 07:22:12+00:00,450.729,8.925,Open-Meteo historical hourly archive interpolated to 15 minutes
68903371309,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9601496,2400374,0.15899,1092004,0.454931,2025-04-17 20:00:00+00:00,2025-04-17 20:15:00+00:00,2026-03-18 07:22:12+00:00,454.931,8.8,Open-Meteo historical hourly archive interpolated to 15 minutes
68903371310,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9517392,2379348,0.157598,1084409,0.455759,2025-04-17 20:15:00+00:00,2025-04-17 20:30:00+00:00,2026-03-18 07:22:12+00:00,455.759,8.625,Open-Meteo historical hourly archive interpolated to 15 minutes
68903719988,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9508396,2377099,0.157449,1082898,0.455554,2025-04-17 20:30:00+00:00,2025-04-17 20:45:00+00:00,2026-03-18 07:22:12+00:00,455.55400000000003,8.45,Open-Meteo historical hourly archive interpolated to 15 minutes
68903719989,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9468300,2367075,0.156785,1078233,0.455513,2025-04-17 20:45:00+00:00,2025-04-17 21:00:00+00:00,2026-03-18 07:22:12+00:00,455.513,8.275,Open-Meteo historical hourly archive interpolated to 15 minutes
68903719990,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9220748,2305187,0.152685,1052561,0.456605,2025-04-17 21:00:00+00:00,2025-04-17 21:15:00+00:00,2026-03-18 07:22:12+00:00,456.60499999999996,8.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68903719991,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9304844,2326211,0.154078,1060969,0.456093,2025-04-17 21:15:00+00:00,2025-04-17 21:30:00+00:00,2026-03-18 07:22:12+00:00,456.093,8.0,Open-Meteo historical hourly archive interpolated to 15 minutes
68904070825,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9252516,2313129,0.153211,1053224,0.455324,2025-04-17 21:30:00+00:00,2025-04-17 21:45:00+00:00,2026-03-18 07:22:12+00:00,455.324,7.8999999999999995,Open-Meteo historical hourly archive interpolated to 15 minutes
68904070826,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9292896,2323224,0.15388,1054885,0.454061,2025-04-17 21:45:00+00:00,2025-04-17 22:00:00+00:00,2026-03-18 07:22:12+00:00,454.061,7.8,Open-Meteo historical hourly archive interpolated to 15 minutes
68904070827,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9320912,2330228,0.154343,1047507,0.44953,2025-04-17 22:00:00+00:00,2025-04-17 22:15:00+00:00,2026-03-18 07:22:12+00:00,449.53,7.7,Open-Meteo historical hourly archive interpolated to 15 minutes
68904070828,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9340768,2335192,0.154672,1052026,0.450509,2025-04-17 22:15:00+00:00,2025-04-17 22:30:00+00:00,2026-03-18 07:22:12+00:00,450.509,7.7250000000000005,Open-Meteo historical hourly archive interpolated to 15 minutes
68904424836,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9241560,2310390,0.153029,1039089,0.449746,2025-04-17 22:30:00+00:00,2025-04-17 22:45:00+00:00,2026-03-18 07:22:12+00:00,449.746,7.75,Open-Meteo historical hourly archive interpolated to 15 minutes
68904424837,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9189604,2297401,0.152169,1036051,0.450967,2025-04-17 22:45:00+00:00,2025-04-17 23:00:00+00:00,2026-03-18 07:22:12+00:00,450.967,7.775,Open-Meteo historical hourly archive interpolated to 15 minutes
68904424838,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8946676,2236669,0.148146,1016060,0.454274,2025-04-17 23:00:00+00:00,2025-04-17 23:15:00+00:00,2026-03-18 07:22:12+00:00,454.274,7.8,Open-Meteo historical hourly archive interpolated to 15 minutes
